0.168, 121
0.259, 363
0.358, 859
0.448, 872
0.538, 853
0.628, 483
0.718, 118
0.808, 118
0.898, 119
0.988, 118
1.078, 119
1.168, 119
1.259, 118
1.358, 118
1.448, 119
1.538, 119
1.628, 120
1.719, 119
1.818, 119
1.908, 119
1.998, 119
2.088, 117
2.178, 120
2.268, 119
2.358, 120
2.448, 119
2.538, 119
2.628, 119
2.718, 119
2.808, 118
2.898, 119
2.988, 119
3.078, 119
3.168, 119
3.258, 119
3.348, 119
3.438, 119
3.528, 119
3.618, 118
3.708, 119
3.798, 118
3.888, 119
3.978, 119
4.068, 119
4.158, 119
4.248, 119
4.338, 119
4.428, 119
4.518, 119
4.608, 119
4.698, 119
4.788, 117
4.878, 119
4.968, 121
5.058, 119
5.149, 118
5.239, 118
5.339, 119
5.439, 120
5.539, 119
5.629, 119
5.719, 118
5.809, 119
5.899, 119
5.989, 119
6.079, 118
6.169, 120
6.259, 119
6.349, 119
6.439, 118
6.529, 119
6.619, 119
6.709, 119
6.799, 119
6.889, 118
6.979, 119
7.069, 119
7.159, 118
7.249, 120
7.339, 118
7.429, 119
7.529, 118
7.629, 119
7.719, 119
7.809, 119
7.899, 119
7.989, 120
8.079, 119
8.169, 119
8.259, 118
8.349, 118
8.439, 118
8.529, 119
8.629, 118
8.719, 119
8.809, 119
8.899, 118
8.989, 119
9.079, 118
9.179, 119
9.269, 120
9.359, 119
9.459, 119
9.558, 118
9.648, 119
9.738, 119
9.828, 119
9.918, 120
10.008, 119
10.098, 119
10.188, 119
10.278, 117
10.368, 118
10.458, 121
10.548, 119
10.638, 119
10.728, 118
10.818, 119
10.908, 119
10.998, 117
11.088, 119
11.178, 119
11.268, 118
11.358, 118
11.448, 119
11.538, 119
11.628, 119
11.718, 119
11.808, 118
11.898, 119
11.988, 119
12.078, 119
12.168, 120
12.259, 119
12.359, 119
12.459, 120
12.558, 119
12.648, 119
12.738, 119
12.828, 122
12.918, 125
13.009, 128
13.108, 131
13.198, 133
13.288, 147
13.378, 148
13.468, 148
13.558, 143
13.648, 140
13.738, 122
13.828, 131
13.918, 138
14.008, 185
14.098, 200
14.188, 201
14.279, 200
14.369, 200
14.459, 200
14.549, 211
14.639, 213
14.738, 212
14.828, 214
14.918, 232
15.008, 240
15.099, 274
15.189, 275
15.279, 271
15.379, 272
15.478, 265
15.568, 260
15.659, 179
15.749, 149
15.839, 155
15.929, 152
16.028, 142
16.119, 151
16.218, 159
16.309, 160
16.399, 159
16.489, 158
16.579, 168
16.669, 168
16.759, 167
16.849, 168
16.939, 168
17.029, 168
17.128, 168
17.218, 166
17.308, 118
17.398, 119
17.489, 119
17.589, 119
17.688, 119
17.779, 119
17.869, 118
17.965, 120
