0.324, 118
0.414, 118
0.504, 118
0.594, 117
0.684, 118
0.774, 118
0.864, 118
0.954, 118
1.044, 118
1.134, 118
1.224, 118
1.314, 118
1.404, 118
1.494, 117
1.584, 118
1.674, 118
1.764, 117
1.854, 119
1.944, 118
2.034, 118
2.124, 118
2.214, 118
2.304, 118
2.394, 118
2.484, 118
2.574, 119
2.664, 118
2.754, 118
2.844, 118
2.934, 118
3.024, 118
3.114, 118
3.204, 118
3.294, 118
3.384, 118
3.474, 118
3.564, 118
3.654, 118
3.744, 118
3.834, 118
3.924, 118
4.014, 118
4.104, 118
4.194, 118
4.284, 118
4.374, 116
4.464, 117
4.554, 118
4.644, 118
4.734, 118
4.824, 118
4.914, 118
5.004, 118
5.094, 118
5.184, 118
5.274, 118
5.364, 118
5.454, 118
5.544, 118
5.634, 119
5.724, 118
5.814, 118
5.904, 118
5.994, 118
6.084, 119
6.174, 118
6.264, 118
6.354, 118
6.444, 118
6.534, 118
6.624, 117
6.714, 118
6.804, 118
6.894, 118
6.984, 118
7.074, 118
7.164, 118
7.254, 118
7.344, 118
7.434, 118
7.524, 118
7.614, 118
7.704, 118
7.794, 118
7.884, 119
7.974, 118
8.064, 118
8.154, 117
8.244, 118
8.334, 119
8.424, 118
8.514, 118
8.604, 118
8.694, 118
8.784, 118
8.881, 119
8.971, 121
9.061, 118
9.151, 118
9.241, 118
9.331, 118
9.421, 118
9.511, 118
9.601, 118
9.691, 118
9.781, 118
9.871, 118
9.961, 118
10.051, 118
10.141, 118
10.231, 118
10.321, 119
10.411, 118
10.501, 119
10.594, 118
10.691, 118
10.781, 118
10.871, 118
10.961, 119
11.051, 118
11.141, 118
11.231, 118
11.321, 118
11.411, 118
11.501, 118
11.591, 118
11.681, 118
11.771, 118
11.861, 118
11.951, 118
12.041, 118
12.131, 118
12.221, 118
12.311, 118
12.402, 118
12.501, 118
12.594, 118
12.691, 118
12.781, 119
12.871, 117
12.961, 118
13.051, 117
13.141, 118
13.231, 118
13.321, 118
13.411, 118
13.501, 118
13.591, 118
13.681, 118
13.771, 121
13.861, 118
13.951, 118
14.041, 118
14.131, 118
14.221, 118
14.311, 121
14.401, 118
14.491, 118
14.581, 118
14.671, 118
14.761, 118
14.851, 118
14.941, 118
15.031, 118
15.121, 118
15.211, 118
15.301, 118
15.391, 118
15.481, 118
15.571, 118
15.661, 118
15.751, 119
15.841, 119
15.931, 119
16.021, 118
16.111, 118
16.201, 118
16.291, 118
16.381, 117
16.471, 118
16.561, 118
16.651, 118
16.741, 118
16.831, 118
16.921, 119
17.011, 118
17.101, 118
17.191, 118
17.281, 118
17.371, 118
17.461, 118
17.551, 119
17.641, 118
17.731, 118
17.821, 118
17.911, 119
18.001, 118
18.091, 118
18.181, 119
18.271, 118
18.361, 118
18.451, 118
18.541, 118
18.631, 118
18.721, 118
18.811, 118
18.901, 118
18.991, 118
19.081, 118
19.171, 118
19.261, 118
19.351, 118
19.441, 118
19.531, 118
19.621, 118
19.711, 119
19.801, 118
19.891, 118
19.981, 118
20.071, 118
20.161, 118
20.251, 118
20.341, 118
20.431, 119
20.521, 116
20.611, 118
20.701, 117
20.791, 118
20.881, 119
20.971, 118
21.061, 118
21.151, 118
21.241, 118
21.331, 118
21.421, 118
21.511, 118
21.601, 118
21.691, 118
21.781, 118
21.871, 118
21.961, 118
22.051, 118
22.141, 118
22.231, 117
22.321, 118
22.411, 118
22.501, 118
22.591, 118
22.681, 119
22.771, 119
22.861, 118
22.951, 118
23.041, 118
23.131, 118
23.221, 118
23.311, 118
23.401, 118
23.491, 118
23.581, 118
23.671, 116
23.761, 117
23.851, 118
23.941, 118
24.031, 118
24.121, 118
24.211, 117
24.301, 118
24.391, 118
24.481, 119
24.571, 118
24.661, 118
24.751, 118
24.841, 119
24.931, 118
25.021, 118
25.111, 118
25.201, 118
25.291, 118
25.381, 118
25.471, 117
25.561, 118
25.651, 118
25.741, 119
25.831, 118
25.921, 118
26.011, 118
26.101, 117
26.191, 118
26.281, 118
26.371, 118
26.461, 118
26.551, 117
26.641, 118
26.731, 118
26.821, 118
26.911, 118
27.001, 118
27.091, 118
27.181, 118
27.271, 118
27.361, 118
27.451, 118
27.541, 118
27.631, 118
27.721, 118
27.811, 118
27.901, 120
27.991, 118
28.081, 118
28.171, 118
28.261, 118
28.351, 118
28.441, 118
28.531, 118
28.621, 119
28.711, 118
28.801, 118
28.891, 118
28.981, 118
29.071, 117
29.161, 117
29.251, 117
29.341, 117
29.431, 117
29.521, 117
29.611, 118
29.701, 118
29.791, 118
29.881, 117
29.971, 117
30.061, 118
30.151, 115
30.241, 117
30.331, 117
30.421, 117
30.511, 118
30.601, 117
30.691, 117
30.781, 118
30.871, 117
30.961, 117
31.051, 117
31.141, 117
31.231, 117
31.321, 118
31.411, 117
31.501, 117
31.591, 117
31.681, 114
31.771, 118
31.861, 117
31.951, 117
32.041, 117
32.131, 117
32.221, 120
32.311, 118
32.401, 117
32.491, 117
32.581, 118
32.671, 117
32.761, 117
32.851, 117
