0.196, 238
0.286, 238
0.376, 237
0.466, 238
0.556, 237
0.655, 237
0.758, 237
0.854, 236
0.944, 236
1.034, 237
1.124, 237
1.214, 237
1.304, 238
1.394, 237
1.484, 237
1.578, 237
1.675, 237
1.765, 238
1.864, 237
1.958, 237
2.054, 237
2.153, 238
2.243, 237
2.333, 237
2.423, 238
2.514, 237
2.605, 238
2.695, 238
2.785, 238
2.884, 237
2.978, 238
3.074, 239
3.164, 238
3.254, 238
3.344, 238
3.434, 237
3.524, 237
3.618, 237
3.714, 237
3.804, 238
3.898, 237
3.988, 237
4.078, 238
4.168, 238
4.258, 238
4.348, 238
4.438, 238
4.528, 237
4.618, 238
4.708, 238
4.798, 238
4.888, 237
4.978, 237
5.068, 238
5.158, 238
5.248, 239
5.338, 238
5.428, 237
5.518, 237
5.608, 238
5.698, 237
5.788, 237
5.878, 237
5.968, 237
6.058, 237
6.149, 238
6.248, 238
6.338, 237
6.428, 238
6.518, 237
6.608, 237
6.698, 236
6.788, 237
6.878, 238
6.968, 237
7.058, 238
7.149, 237
7.248, 237
7.338, 238
7.428, 237
7.518, 237
7.608, 237
7.698, 237
7.788, 237
7.878, 236
7.968, 236
8.058, 237
8.148, 237
8.238, 237
8.328, 237
8.418, 237
8.508, 237
8.598, 237
8.688, 236
8.778, 236
8.868, 236
8.958, 236
9.048, 237
9.138, 237
9.228, 236
9.318, 236
9.408, 237
9.498, 236
9.588, 237
9.678, 236
9.768, 236
9.858, 236
9.948, 236
10.038, 236
10.128, 237
10.218, 235
10.308, 237
10.398, 236
10.488, 236
10.578, 237
10.668, 236
10.758, 237
10.848, 236
10.938, 237
11.028, 237
11.118, 236
11.208, 237
11.298, 236
11.388, 236
11.478, 236
11.568, 236
11.658, 237
11.748, 237
11.838, 237
11.928, 236
12.018, 236
12.108, 236
12.198, 236
12.288, 236
12.378, 237
12.469, 236
12.568, 237
12.658, 237
12.748, 237
12.838, 238
12.928, 236
13.018, 236
13.108, 236
13.198, 237
13.288, 236
13.379, 236
13.478, 237
13.568, 237
13.658, 235
13.748, 236
13.838, 236
13.928, 236
14.018, 237
14.108, 237
14.198, 237
14.288, 237
14.378, 236
14.468, 237
14.558, 236
14.648, 237
14.738, 237
14.828, 237
14.918, 237
15.008, 236
15.098, 237
15.188, 236
15.278, 237
15.368, 237
15.459, 238
15.558, 237
15.648, 237
15.738, 237
15.828, 236
15.918, 238
16.008, 236
16.098, 236
16.188, 235
16.278, 237
16.368, 237
16.458, 237
16.548, 237
16.638, 237
16.728, 237
16.818, 237
16.908, 237
16.998, 237
17.088, 237
