0.229, 118
0.319, 116
0.409, 119
0.499, 118
0.589, 118
0.679, 118
0.769, 119
0.859, 118
0.949, 119
1.039, 118
1.129, 119
1.219, 118
1.309, 119
1.399, 119
1.489, 119
1.579, 119
1.669, 118
1.759, 119
1.849, 118
1.939, 119
2.029, 118
2.119, 118
2.209, 118
2.299, 118
2.389, 119
2.479, 118
2.569, 119
2.659, 118
2.749, 118
2.839, 118
2.929, 119
3.019, 118
3.109, 119
3.199, 119
3.289, 118
3.379, 119
3.469, 119
3.559, 119
3.649, 119
3.739, 118
3.829, 118
3.919, 119
4.009, 119
4.099, 118
4.189, 119
4.279, 119
4.369, 118
4.459, 118
4.549, 118
4.639, 118
4.729, 118
4.819, 118
4.909, 119
4.999, 118
5.089, 118
5.179, 119
5.269, 119
5.359, 118
5.458, 118
5.548, 118
5.638, 118
5.728, 118
5.818, 119
5.908, 119
5.998, 118
6.088, 118
6.178, 118
6.268, 118
6.358, 118
6.448, 118
6.538, 118
6.628, 118
6.718, 118
6.808, 118
6.898, 119
6.988, 118
7.078, 119
7.168, 118
7.258, 120
7.348, 119
7.439, 118
7.539, 118
7.639, 119
7.739, 118
7.839, 118
7.939, 118
8.038, 118
8.128, 118
8.218, 118
8.308, 118
8.398, 118
8.488, 118
8.578, 118
8.668, 118
8.758, 118
8.848, 117
8.938, 118
9.028, 118
9.118, 118
9.208, 117
9.298, 118
9.388, 119
9.478, 118
9.568, 118
9.658, 118
9.748, 118
9.838, 118
9.928, 117
10.018, 118
10.108, 118
10.198, 118
10.288, 118
10.378, 118
10.468, 118
10.558, 118
10.648, 118
10.738, 119
10.828, 118
10.918, 118
11.008, 119
11.098, 118
11.188, 118
11.278, 118
11.368, 118
11.458, 119
11.549, 118
11.648, 119
11.738, 118
11.828, 118
11.919, 119
12.018, 118
12.108, 118
12.198, 118
12.288, 118
12.378, 118
12.468, 118
12.558, 118
12.648, 118
12.738, 118
12.828, 118
12.919, 118
13.018, 118
13.108, 118
13.205, 118
13.298, 118
13.388, 118
13.478, 118
13.568, 118
13.658, 119
13.749, 118
13.848, 118
13.938, 118
14.029, 118
14.128, 118
14.218, 119
14.308, 119
14.398, 118
14.488, 118
14.578, 118
14.668, 118
14.758, 118
14.848, 118
14.938, 118
15.028, 118
15.118, 118
15.208, 118
15.298, 118
15.388, 118
15.478, 119
15.568, 119
15.658, 118
15.748, 118
15.839, 118
15.939, 118
16.038, 118
16.128, 118
16.218, 120
16.308, 118
16.398, 118
16.488, 118
16.578, 118
16.668, 118
16.758, 118
16.848, 118
16.938, 118
17.028, 118
17.118, 117
17.208, 118
17.298, 118
17.388, 118
17.478, 117
17.568, 116
17.658, 117
17.748, 117
17.838, 118
17.928, 118
18.018, 118
18.108, 119
18.198, 119
18.288, 118
18.378, 118
18.468, 118
18.558, 118
18.648, 118
18.738, 118
18.828, 119
18.918, 120
19.008, 119
19.098, 119
19.188, 119
19.278, 119
19.368, 119
19.458, 119
19.548, 119
19.638, 119
19.728, 119
19.818, 118
19.908, 118
19.998, 119
20.088, 119
20.178, 119
20.268, 120
20.358, 118
20.448, 119
20.538, 118
20.628, 119
20.718, 119
20.808, 119
20.898, 119
20.988, 118
21.078, 119
21.168, 119
21.258, 119
21.348, 119
21.438, 120
21.528, 120
21.618, 119
21.708, 118
21.798, 119
21.888, 119
21.978, 118
22.068, 119
22.158, 119
22.248, 118
22.338, 118
22.428, 118
22.518, 119
22.608, 118
22.698, 118
22.788, 119
22.878, 118
22.968, 117
23.058, 118
23.148, 119
23.238, 118
23.328, 119
23.418, 118
23.508, 119
23.598, 118
23.688, 118
23.778, 118
23.868, 118
23.958, 119
24.048, 120
24.138, 118
24.228, 118
24.318, 118
24.408, 118
24.498, 118
24.588, 119
24.678, 118
24.773, 118
24.866, 119
24.956, 118
25.046, 118
25.136, 118
25.233, 118
25.323, 118
25.413, 118
25.503, 118
25.593, 118
25.683, 119
25.773, 119
25.863, 119
25.953, 118
26.043, 119
26.133, 118
26.223, 118
26.313, 118
26.403, 118
26.493, 118
26.583, 118
26.673, 116
26.763, 118
26.853, 118
26.943, 118
27.033, 117
27.124, 118
27.214, 118
27.304, 119
27.394, 118
27.484, 119
27.574, 118
27.664, 118
27.754, 118
27.844, 118
27.938, 118
28.034, 118
28.124, 118
28.214, 118
28.304, 117
28.394, 118
28.484, 118
28.575, 118
28.665, 118
28.755, 118
28.845, 118
28.935, 118
29.025, 118
29.115, 119
29.205, 118
29.304, 118
29.394, 118
29.484, 118
29.574, 118
29.664, 119
29.754, 120
29.844, 118
29.934, 118
30.024, 118
30.115, 118
30.205, 118
30.305, 118
30.405, 118
30.495, 118
30.585, 118
30.675, 118
30.765, 118
30.865, 118
30.955, 118
31.054, 118
31.145, 118
31.244, 118
31.334, 118
31.424, 119
31.514, 118
31.604, 118
31.694, 119
31.784, 118
31.874, 118
31.964, 118
32.054, 118
32.144, 119
32.234, 118
32.324, 118
32.414, 118
32.504, 118
32.594, 119
32.684, 118
32.774, 119
32.864, 118
32.954, 118
33.045, 118
33.144, 118
33.234, 118
33.324, 118
33.414, 118
33.504, 118
33.594, 119
33.684, 118
33.774, 118
33.864, 118
33.954, 118
34.044, 119
34.134, 118
34.224, 118
34.314, 118
34.404, 118
34.494, 119
34.584, 119
34.674, 118
34.764, 120
34.854, 120
34.944, 120
35.034, 120
35.124, 121
35.214, 120
35.304, 118
35.394, 118
35.484, 119
35.574, 119
35.665, 120
35.764, 119
35.854, 120
35.944, 120
36.034, 119
36.124, 119
36.214, 120
36.305, 120
36.405, 120
36.505, 121
36.595, 120
36.685, 120
36.775, 120
36.865, 120
36.965, 120
37.055, 120
37.145, 120
37.235, 120
37.335, 120
37.425, 120
37.515, 120
37.605, 120
37.695, 120
37.785, 120
37.875, 120
37.965, 121
38.055, 120
38.145, 119
38.235, 120
38.335, 120
38.425, 120
38.515, 121
38.605, 120
38.695, 120
38.785, 120
38.885, 120
38.984, 120
39.074, 120
39.165, 121
39.255, 120
39.345, 120
39.435, 120
39.525, 120
39.615, 120
39.705, 120
39.795, 120
39.885, 120
39.975, 120
40.065, 120
40.155, 120
40.245, 120
40.344, 120
40.434, 120
40.525, 120
